age,gender,n_trials,n_force_wrong,n_missed,bonus_payment,percent_accept_A1,percent_accept_A2,percent_accept_A3,percent_accept_A4,percent_accept_A2_A3,percent_accept_B1,percent_accept_B2,percent_accept_B3,percent_accept_B4,percent_accept_B2_B3,percent_accept_B1_min_A1,percent_accept_B2_min_A2,percent_accept_B3_min_A3,percent_accept_B4_min_A4,percent_accept_B2_B3_min_A2_A3,percent_accept_AB1,percent_accept_AB2,percent_accept_AB3,percent_accept_AB4,percent_accept_AB2_AB3,order_condition,liks,intercept,beta,learning_rate_reward_raw,learning_rate_reward_transformed,learning_rate_delay_raw,learning_rate_delay_transformed
34,m,383,3,7,3.7,1.0,1.0,0.75,0.666666666666667,0.885714285714286,1.0,0.941176470588235,0.777777777777778,0.0795454545454545,0.857142857142857,0.0,-0.0588235294117647,0.0277777777777778,-0.587121212121212,-0.0285714285714286,1.0,0.972222222222222,0.764705882352941,0.15,0.871428571428571,1,59.654446654006804,-4.773061645005038,0.0490874376243594,-2.967407264237271,0.0015016143169840346,-4.045258772075985,2.61326797715844e-5
35,f,440,2,5,3.9,1.0,1.0,0.269230769230769,0.0,0.612244897959184,1.0,1.0,1.0,0.0357142857142857,1.0,0.0,0.0,0.730769230769231,0.0357142857142857,0.387755102040816,1.0,1.0,0.612244897959184,0.0275229357798165,0.793478260869565,2,27.85343823593671,-4.612683203823276,0.12990515565195265,-2.8104298109263515,0.0024737689524391704,-3.1486107234394707,0.0008202428159402864
42,f,478,7,16,3.6,0.938775510204082,0.318181818181818,0.08,0.0869565217391304,0.191489361702128,0.892857142857143,0.76,0.103448275862069,0.045045045045045,0.407407407407407,-0.0459183673469388,0.441818181818182,0.023448275862069,-0.0419114766940854,0.21591804570528,0.928571428571429,0.553191489361702,0.0925925925925926,0.0522388059701493,0.306930693069307,1,125.4504214500921,-1.799052147666845,0.027701696232652437,-1.8230576947099126,0.03414732655212954,-2.658800599175613,0.003920968001147496
24,Male,438,2,4,3.9,1.0,0.956521739130435,0.0833333333333333,0.0476190476190476,0.51063829787234,1.0,0.95,0.952380952380952,0.0108695652173913,0.951219512195122,0.0,-0.00652173913043486,0.869047619047619,-0.0367494824016563,0.440581214322782,1.0,0.953488372093023,0.488888888888889,0.0176991150442478,0.715909090909091,2,36.68737997229371,-3.039485954155273,0.11447887850320293,-2.339338427575507,0.009658962705600793,-2.5995652863083554,0.004667096064400855
22,m,535,5,3,3.8,0.972477064220184,0.172413793103448,0.037037037037037,0.032258064516129,0.107142857142857,1.0,0.275862068965517,0.0,0.00826446280991736,0.131147540983607,0.0275229357798165,0.103448275862069,-0.037037037037037,-0.0239936017062117,0.0240046838407494,0.97841726618705,0.224137931034483,0.0169491525423729,0.0131578947368421,0.11965811965812,1,76.46143910576298,0.4420774272704565,0.06830356887748829,-2.8409855357296294,0.0022487176096614436,-3.142641483657842,0.0008371538741449025
35,m,478,6,6,3.8,1.0,0.178571428571429,0.0909090909090909,0.0357142857142857,0.14,0.958333333333333,0.875,0.0769230769230769,0.0285714285714286,0.46,-0.0416666666666666,0.696428571428571,-0.013986013986014,-0.00714285714285714,0.32,0.991803278688525,0.5,0.0833333333333333,0.0300751879699248,0.3,1,86.01266460583453,-0.7554968283854278,0.054852515225137385,-2.7678606746176007,0.0028212785969051746,-3.1114754241224203,0.0009307748410758987
33,m,427,2,1,3.9,1.0,0.8,0.0,0.0740740740740741,0.4,1.0,1.0,1.0,0.0526315789473684,1.0,0.0,0.2,1.0,-0.0214424951267057,0.6,1.0,0.893617021276596,0.444444444444444,0.058252427184466,0.673913043478261,2,52.46694729189999,-3.225785990848078,0.08125558559213869,-2.099701331084646,0.017877561216035176,-2.476797997989947,0.00662834535771506
27,Male,499,4,3,3.9,0.990990990990991,0.115384615384615,0.0333333333333333,0.0,0.0714285714285714,1.0,1.0,0.631578947368421,0.0192307692307692,0.833333333333333,0.00900900900900903,0.884615384615385,0.598245614035088,0.0192307692307692,0.761904761904762,0.992537313432836,0.530612244897959,0.26530612244898,0.0152671755725191,0.397959183673469,2,47.217473674558846,-2.6431403333394767,0.09069704542267527,-2.1209789749766483,0.016961785897378123,-2.6399074657296833,0.004146433334659749
35,m,460,1,1,4.0,1.0,0.833333333333333,0.0434782608695652,0.0454545454545455,0.446808510638298,1.0,1.0,0.714285714285714,0.01,0.846153846153846,0.0,0.166666666666667,0.670807453416149,-0.0354545454545455,0.399345335515548,1.0,0.916666666666667,0.411764705882353,0.0163934426229508,0.656565656565657,1,54.468930837313145,-3.7055727348920264,0.07199131462195286,-1.7214894168597836,0.042581025487864355,-2.218999169209434,0.013243390527260201
25,m,368,2,6,3.7,1.0,0.0909090909090909,1.0,0.0909090909090909,0.473684210526316,0.95,0.105263157894737,1.0,0.0128205128205128,0.514285714285714,-0.05,0.0143540669856459,0.0,-0.0780885780885781,0.0406015037593985,0.990740740740741,0.0975609756097561,1.0,0.03,0.493150684931507,1,52.53746998715761,4.4923495713952555,0.11344075038887862,-2.3993900218093938,0.00821120610258852,-1.3894344992837675,0.08235033285344623
31,m,375,3,6,3.3,1.0,0.555555555555556,0.0526315789473684,0.0,0.297297297297297,1.0,1.0,0.0,0.0,0.555555555555556,0.0,0.444444444444444,-0.0526315789473684,0.0,0.258258258258258,1.0,0.813953488372093,0.0256410256410256,0.0,0.439024390243902,1,29.25337072901611,-5.898719736793354,0.07086433951658742,-1.4487996269576169,0.07369677400322011,-2.53277055960661,0.005658249931256465
42,m,441,1,4,3.8,1.0,0.0952380952380952,0.269230769230769,0.153846153846154,0.191489361702128,1.0,0.583333333333333,0.458333333333333,0.0227272727272727,0.520833333333333,0.0,0.488095238095238,0.189102564102564,-0.131118881118881,0.329343971631206,1.0,0.355555555555556,0.36,0.0526315789473684,0.357894736842105,1,98.61058058726547,0.2763005809690678,0.06536025893110574,-2.9712025435149823,0.0014831803751501615,-3.067599019700563,0.0010789297782611285
46,m,457,0,1,3.8,0.99,0.961538461538462,0.0,0.0416666666666667,0.454545454545455,0.952380952380952,0.576923076923077,0.5,0.0816326530612245,0.538461538461538,-0.0376190476190477,-0.384615384615385,0.5,0.0399659863945578,0.0839160839160839,0.983471074380165,0.769230769230769,0.236363636363636,0.0737704918032787,0.495327102803738,2,100.301868308562,-2.463600717380407,0.04306726420431199,-2.252424616727413,0.012147725771919193,-2.9031495754406014,0.001847150740886816
39,m,408,3,7,3.7,0.972972972972973,0.0555555555555556,0.909090909090909,0.0952380952380952,0.525,0.96,0.863636363636364,0.95,0.0,0.904761904761905,-0.0129729729729731,0.808080808080808,0.0409090909090909,-0.0952380952380952,0.379761904761905,0.96969696969697,0.5,0.928571428571429,0.0185185185185185,0.719512195121951,1,74.19922561932479,0.6113198055384619,0.09059893704696692,-3.2812468553369136,0.0005167462456130423,-3.149535295823076,0.0008176517671890093
40,m,407,5,7,3.7,0.988636363636364,0.727272727272727,0.173913043478261,0.0,0.444444444444444,1.0,0.842105263157895,0.764705882352941,0.051948051948052,0.805555555555556,0.0113636363636364,0.114832535885167,0.59079283887468,0.051948051948052,0.361111111111111,0.991071428571429,0.780487804878049,0.425,0.0388349514563107,0.604938271604938,2,65.02730339952639,-1.633207833460681,0.07477527996466728,-2.7937592671592952,0.0026049623426268043,-3.221615394165045,0.0006373506003892193
38,m,522,0,6,3.8,0.990654205607477,0.269230769230769,0.285714285714286,0.037037037037037,0.277777777777778,0.84,0.0689655172413793,0.172413793103448,0.00819672131147541,0.120689655172414,-0.150654205607477,-0.20026525198939,-0.113300492610837,-0.0288403157255616,-0.157088122605364,0.962121212121212,0.163636363636364,0.228070175438596,0.0134228187919463,0.196428571428571,1,92.87406639682102,0.818225563863771,0.06493514450966358,-3.1843956274320115,0.0007252830532011867,-3.4675669943231857,0.0002625964050739782
28,m,389,2,5,3.8,1.0,1.0,1.0,0.352941176470588,1.0,1.0,1.0,1.0,0.0113636363636364,1.0,0.0,0.0,0.0,-0.341577540106952,0.0,1.0,1.0,1.0,0.0666666666666667,1.0,1,26.438068018440536,-5.73493588865747,0.10905397412027923,-3.270793765372046,0.0005362304507142146,-4.001666536717955,3.144895068685205e-5
48,m,409,2,6,3.8,1.0,0.863636363636364,0.0909090909090909,0.130434782608696,0.477272727272727,1.0,0.9,0.956521739130435,0.0487804878048781,0.930232558139535,0.0,0.0363636363636364,0.865612648221344,-0.0816542948038176,0.452959830866808,1.0,0.880952380952381,0.533333333333333,0.0666666666666667,0.701149425287356,2,63.86589745617723,-2.1630630666135846,0.0843157955456665,-2.5614801875551483,0.005211359295234197,-2.8143235348471944,0.002444000301993765
29,m,477,1,2,3.8,1.0,1.0,0.166666666666667,0.153846153846154,0.62962962962963,0.954545454545455,1.0,0.111111111111111,0.0210526315789474,0.538461538461538,-0.0454545454545454,0.0,-0.0555555555555556,-0.132793522267206,-0.0911680911680912,0.991935483870968,1.0,0.137254901960784,0.0495867768595041,0.584905660377358,1,63.451484211901,-4.623750546251819,0.024211528869680796,-2.2299902633727053,0.012874044638944482,-3.521166031375116,0.00021482675228207126
23,m,444,5,7,3.8,0.978947368421053,0.666666666666667,0.260869565217391,0.0384615384615385,0.454545454545455,0.954545454545455,0.91304347826087,0.461538461538462,0.0108695652173913,0.673469387755102,-0.0244019138755981,0.246376811594203,0.20066889632107,-0.0275919732441472,0.218923933209647,0.974358974358974,0.795454545454545,0.36734693877551,0.0169491525423729,0.56989247311828,1,87.24532127628187,-1.487093963185474,0.05475616264353387,-2.762703498390184,0.0028662407363340137,-3.0715581710855355,0.001064723335525597
28,m,476,7,5,3.7,0.989583333333333,0.0,0.037037037037037,0.05,0.0185185185185185,0.962962962962963,0.5,0.357142857142857,0.00900900900900901,0.431034482758621,-0.0266203703703705,0.5,0.32010582010582,-0.040990990990991,0.412515964240102,0.983739837398374,0.263157894736842,0.2,0.0152671755725191,0.232142857142857,2,82.28489565392591,0.0063300718634090695,0.07309324952844831,-2.718869824209106,0.0032752691175638726,-3.162308057150157,0.0007826194242623874
32,f,496,3,5,3.9,1.0,0.96551724137931,0.0,0.0,0.444444444444444,1.0,1.0,0.307692307692308,0.0101010101010101,0.653846153846154,0.0,0.0344827586206896,0.307692307692308,0.0101010101010101,0.209401709401709,1.0,0.981818181818182,0.133333333333333,0.00819672131147541,0.539130434782609,2,53.63185745178394,-4.626872623163535,0.08656463401645925,-2.2458492905935916,0.012356831441011629,-2.924373941280268,0.0017257492225494775
39,f,450,7,10,3.7,0.98936170212766,0.36,0.0869565217391304,0.25,0.229166666666667,0.96,0.391304347826087,0.590909090909091,0.0112359550561798,0.488888888888889,-0.0293617021276597,0.031304347826087,0.50395256916996,-0.23876404494382,0.259722222222222,0.983193277310924,0.375,0.333333333333333,0.0683760683760684,0.354838709677419,1,108.55684253628542,-0.07281702229080692,0.054360656211593916,-2.7106898726386923,0.0033571696852749966,-2.8778435961507953,0.002002018011485529
39,f,399,5,16,3.7,1.0,1.0,0.529411764705882,0.0952380952380952,0.789473684210526,0.818181818181818,1.0,0.956521739130435,0.0337078651685393,0.977777777777778,-0.181818181818182,0.0,0.427109974424552,-0.0615302300695559,0.188304093567251,0.961904761904762,1.0,0.775,0.0454545454545455,0.891566265060241,2,95.9646189518417,-1.2436327281957331,0.06267587172401987,-1.890655102101432,0.029335199760255004,-2.1088066800654706,0.01748063588968063
33,f,451,1,2,3.8,1.0,0.615384615384615,0.0714285714285714,0.0,0.333333333333333,1.0,1.0,0.6,0.0303030303030303,0.791666666666667,0.0,0.384615384615385,0.528571428571429,0.0303030303030303,0.458333333333333,1.0,0.795918367346939,0.320754716981132,0.024390243902439,0.549019607843137,2,54.81987275521601,-3.3076700296906445,0.08630194907964689,-2.489495113934414,0.006396233844929822,-3.007993841900446,0.0013148923338384133
36,f,449,3,4,3.8,0.990566037735849,0.407407407407407,0.05,0.037037037037037,0.25531914893617,0.954545454545455,1.0,0.277777777777778,0.0421052631578947,0.69047619047619,-0.0360205831903945,0.592592592592593,0.227777777777778,0.0050682261208577,0.43515704154002,0.984375,0.686274509803922,0.157894736842105,0.040983606557377,0.460674157303371,1,68.9000755599013,-2.9109035563829875,0.05459446256431789,-1.935708639667411,0.026451697855726486,-2.570731722361498,0.00507419543932397
22,m,488,3,9,3.7,1.0,0.565217391304348,0.08,0.192307692307692,0.3125,0.916666666666667,0.592592592592593,0.230769230769231,0.0384615384615385,0.415094339622642,-0.0833333333333334,0.0273752012882448,0.150769230769231,-0.153846153846154,0.102594339622642,0.983471074380165,0.58,0.156862745098039,0.0692307692307692,0.366336633663366,2,125.64598262105824,0.08755669133099044,0.05170959422615411,-3.1413124709407705,0.0008409624071781807,-3.619760853375338,0.00014743770819147795
21,m,369,5,14,3.5,1.0,1.0,0.705882352941177,0.15,0.848484848484849,0.941176470588235,1.0,0.85,0.0875,0.921052631578947,-0.0588235294117647,0.0,0.144117647058823,-0.0625,0.0725677830940988,0.988888888888889,1.0,0.783783783783784,0.1,0.887323943661972,2,67.88858267779557,-2.055295172645761,0.07657535197051386,-3.179327511384874,0.0007380859844389742,-3.659056384548438,0.00012657282191130825
28,f,423,0,1,3.9,1.0,0.285714285714286,0.142857142857143,0.0909090909090909,0.224489795918367,0.807692307692308,0.863636363636364,0.888888888888889,0.0786516853932584,0.875,-0.192307692307692,0.577922077922078,0.746031746031746,-0.0122574055158325,0.650510204081633,0.96031746031746,0.54,0.487179487179487,0.0810810810810811,0.51685393258427,2,102.57612436592295,-0.5982418770778692,0.05945055927489067,-2.584860524505032,0.004870919840041843,-2.845929138146403,0.002214102390456163
26,Female,349,1,4,3.7,1.0,1.0,0.894736842105263,0.0434782608695652,0.947368421052632,1.0,1.0,1.0,0.0294117647058824,1.0,0.0,0.0,0.105263157894737,-0.0140664961636829,0.0526315789473685,1.0,1.0,0.941176470588235,0.032967032967033,0.970149253731343,1,29.53604026794533,-2.8962611133850262,0.10340058170988643,-3.4439137222194507,0.00028667931729242646,-3.8017387678450314,7.184208959465366e-5
